student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
15196,11.3,79.8,4.0,83.9,3
15197,18.3,90.9,6.7,84.5,3
15198,14.4,90.9,5.7,85.0,4
15199,26.8,85.6,5.1,100.0,4
15200,23.6,88.1,7.4,100.0,4
15201,21.7,85.3,6.2,100.0,4
15202,20.3,81.3,10.0,100.0,4
15203,6.0,74.1,4.5,40.3,1
15204,19.6,80.5,5.2,100.0,4
15205,17.6,82.7,7.1,100.0,4
15206,19.2,88.5,5.2,91.6,4
15207,18.4,83.3,7.9,94.4,4
15208,18.2,94.1,5.3,86.0,4
15209,33.9,82.6,5.0,100.0,4
15210,14.5,100.0,5.6,71.8,3
15211,21.6,77.9,5.8,100.0,4
15212,11.7,96.7,3.4,74.3,3
15213,20.5,67.5,8.0,100.0,4
15214,21.6,76.6,4.8,94.1,4
15215,17.6,94.0,4.0,71.9,3
15216,26.7,100.0,7.7,100.0,4
15217,8.8,90.0,5.8,88.6,4
15218,11.6,53.7,6.3,61.7,2
15219,16.5,90.2,4.7,84.8,3
15220,21.2,75.4,9.9,93.9,4
15221,16.3,94.2,6.0,83.8,3
15222,24.0,94.5,6.4,100.0,4
15223,10.4,70.8,4.4,64.7,2
15224,7.0,96.1,8.3,73.1,3
15225,17.2,89.1,7.2,75.6,3
15226,14.5,85.9,3.3,88.4,4
15227,18.8,72.9,5.3,100.0,4
15228,14.8,88.5,5.8,85.3,4
15229,12.6,84.2,6.6,75.3,3
15230,14.5,83.7,6.8,87.6,4
15231,15.2,80.3,3.8,77.0,3
15232,12.9,81.5,6.4,85.8,4
15233,13.6,82.3,7.7,82.1,3
15234,12.2,75.3,3.7,75.3,3
15235,21.0,83.5,3.7,100.0,4
15236,16.4,94.0,7.8,100.0,4
15237,30.8,85.7,5.3,100.0,4
15238,16.1,87.0,7.9,91.7,4
15239,11.1,83.0,10.0,70.0,2
15240,33.7,85.5,5.4,100.0,4
15241,17.9,78.0,8.5,100.0,4
15242,21.9,81.4,6.1,100.0,4
15243,19.1,98.5,3.6,99.2,4
15244,19.4,76.5,3.0,97.4,4
15245,18.7,89.5,4.2,94.9,4
15246,7.3,87.8,4.2,77.3,3
15247,17.6,93.7,4.1,95.5,4
15248,5.7,84.1,2.8,58.0,2
15249,13.8,79.1,6.6,78.1,3
15250,9.9,86.1,5.9,58.3,2
15251,17.5,74.4,2.8,66.1,2
15252,17.3,85.0,5.7,79.3,3
15253,18.4,79.0,7.6,95.0,4
15254,17.0,93.0,5.2,100.0,4
15255,10.8,98.3,6.3,80.6,3
15256,13.2,79.2,6.1,78.7,3
15257,21.4,100.0,7.3,93.5,4
15258,22.5,88.1,7.7,94.5,4
15259,7.0,77.2,5.0,61.3,2
15260,4.3,70.7,4.1,63.9,2
15261,9.9,72.7,8.5,69.4,2
15262,22.3,94.5,10.0,100.0,4
15263,23.5,87.4,4.4,100.0,4
15264,8.5,90.8,0.3,69.8,2
15265,17.2,67.7,4.8,100.0,4
15266,27.8,62.5,9.3,100.0,4
15267,17.9,78.0,4.6,93.5,4
15268,25.0,84.5,3.2,100.0,4
15269,22.0,70.2,3.8,100.0,4
15270,8.6,69.1,9.4,87.8,4
15271,13.7,73.7,6.6,82.3,3
15272,15.2,70.6,8.0,97.2,4
15273,15.7,87.9,6.5,88.3,4
15274,21.4,100.0,8.0,96.8,4
15275,17.9,83.0,4.9,93.2,4
15276,0.0,95.7,7.8,59.0,2
15277,5.8,72.0,5.7,80.1,3
15278,0.0,77.6,2.0,54.0,1
15279,16.2,66.5,5.5,85.4,4
15280,16.7,82.0,7.0,89.5,4
15281,17.0,84.7,4.8,93.5,4
15282,8.3,78.0,4.6,74.9,3
15283,19.7,78.8,7.4,78.8,3
15284,20.0,90.6,3.6,100.0,4
15285,6.2,92.6,4.0,88.0,4
15286,4.7,72.9,4.8,56.9,2
15287,15.0,76.6,7.9,83.2,3
15288,27.5,86.2,7.5,100.0,4
15289,26.9,79.5,2.3,100.0,4
15290,18.9,72.7,5.1,97.2,4
15291,9.9,100.0,8.4,71.8,3
15292,21.2,90.5,6.9,100.0,4
15293,11.8,80.1,8.1,81.6,3
15294,9.6,92.5,8.3,71.4,3
15295,0.0,75.8,4.7,54.7,1
15296,15.7,82.8,7.3,79.5,3
15297,10.6,84.7,4.7,72.9,3
15298,15.7,97.8,3.7,84.6,3
15299,0.0,94.3,7.6,63.7,2
15300,16.2,93.8,7.3,100.0,4
15301,0.0,66.1,8.3,36.1,0
15302,22.6,77.6,5.0,100.0,4
15303,18.7,80.8,8.3,81.0,3
15304,13.0,91.3,3.2,93.1,4
15305,18.9,83.1,2.4,100.0,4
15306,8.2,81.5,9.8,73.3,3
15307,15.5,81.3,6.5,95.1,4
15308,20.6,76.7,5.8,100.0,4
15309,0.0,86.2,4.3,35.9,0
15310,11.9,93.4,4.0,78.7,3
15311,14.8,90.5,6.8,74.4,3
15312,13.6,85.2,6.8,84.3,3
15313,25.2,83.9,6.3,100.0,4
15314,7.1,92.6,5.0,74.7,3
15315,10.7,92.4,9.8,67.6,2
15316,1.6,95.3,5.4,56.3,2
15317,25.6,85.8,10.0,100.0,4
15318,13.3,68.7,5.6,77.6,3
15319,11.9,81.9,7.0,96.0,4
15320,14.6,75.9,5.6,98.6,4
15321,19.5,79.3,5.5,100.0,4
15322,17.4,83.1,6.5,97.0,4
15323,33.5,100.0,6.0,100.0,4
15324,18.2,87.7,6.3,89.1,4
15325,11.7,88.2,7.1,96.7,4
15326,11.1,85.4,4.8,71.9,3
15327,12.3,90.5,5.7,90.9,4
15328,4.5,84.2,5.5,59.6,2
15329,15.3,80.5,1.7,85.4,4
15330,20.5,100.0,8.5,85.4,4
15331,10.7,89.5,5.7,77.9,3
15332,9.3,77.2,9.2,74.5,3
15333,25.6,90.5,8.5,100.0,4
15334,5.0,90.2,7.8,50.4,1
15335,0.5,99.0,3.1,37.5,0
15336,6.9,84.2,5.3,47.7,1
15337,4.2,92.0,8.1,51.4,1
15338,17.7,79.4,5.9,71.0,3
15339,12.5,88.4,7.2,60.2,2
15340,13.5,85.0,5.3,92.3,4
15341,23.1,91.7,6.3,100.0,4
15342,10.2,78.5,5.5,73.7,3
15343,20.4,84.8,4.6,93.4,4
15344,25.6,75.7,8.1,100.0,4
15345,11.8,84.3,5.9,70.9,3
15346,20.2,94.5,4.8,100.0,4
15347,13.3,88.4,5.0,71.2,3
15348,21.5,71.6,4.4,100.0,4
15349,4.0,82.4,7.1,52.6,1
15350,3.5,79.2,7.7,57.3,2
15351,12.3,95.1,8.8,94.6,4
15352,8.8,74.8,2.5,56.7,2
15353,11.4,79.2,6.3,68.2,2
15354,13.5,85.3,5.7,72.6,3
15355,20.0,100.0,3.0,93.1,4
15356,12.1,91.2,6.5,100.0,4
15357,9.2,74.7,3.7,84.3,3
15358,12.5,71.5,6.7,93.0,4
15359,9.6,73.9,5.9,77.6,3
15360,8.5,80.1,4.9,72.8,3
15361,3.7,100.0,3.4,67.8,2
15362,15.5,99.3,4.3,92.2,4
15363,11.0,92.6,5.7,73.2,3
15364,21.8,98.8,8.3,100.0,4
15365,4.9,86.5,2.6,44.9,1
15366,11.2,79.8,4.2,77.9,3
15367,27.7,76.9,8.0,100.0,4
15368,8.4,78.8,9.0,73.6,3
15369,13.3,69.8,4.5,100.0,4
15370,6.5,76.0,6.3,81.0,3
15371,5.6,77.4,5.7,74.9,3
15372,25.8,87.3,9.3,100.0,4
15373,16.2,88.9,5.7,77.1,3
15374,15.9,87.1,5.3,89.3,4
15375,3.1,84.0,4.7,43.3,1
15376,17.5,87.5,7.5,85.2,4
15377,23.1,100.0,4.9,100.0,4
15378,23.0,85.6,8.9,100.0,4
15379,19.7,82.2,7.8,94.8,4
15380,7.1,89.8,5.7,72.8,3
15381,17.2,85.0,8.0,100.0,4
15382,19.7,65.0,3.8,81.2,3
15383,2.4,99.4,4.6,55.0,1
15384,7.2,80.4,4.1,68.3,2
15385,21.2,99.1,7.8,100.0,4
15386,21.1,100.0,5.6,100.0,4
15387,4.2,68.4,6.8,63.9,2
15388,20.6,97.3,8.0,91.6,4
15389,15.7,99.4,3.4,91.4,4
15390,20.5,99.4,6.1,87.1,4
15391,10.6,96.6,6.1,76.7,3
15392,19.5,78.4,6.3,100.0,4
15393,20.9,94.5,7.3,100.0,4
15394,12.5,72.6,3.8,84.9,3
15395,15.1,71.3,6.8,94.4,4
15396,10.5,80.9,2.2,72.2,3
15397,26.6,76.7,6.4,100.0,4
15398,14.2,90.4,10.0,62.2,2
15399,8.5,90.2,4.5,76.1,3
15400,10.0,74.3,4.7,75.9,3
15401,15.9,89.8,5.1,75.3,3
15402,20.3,86.7,6.8,100.0,4
15403,5.6,82.4,9.1,70.0,2
15404,27.9,89.8,2.9,100.0,4
15405,17.2,89.5,5.5,100.0,4
15406,18.3,62.8,10.0,84.0,3
15407,14.3,87.9,3.3,80.2,3
15408,15.1,90.8,4.6,80.4,3
15409,14.0,82.5,3.4,92.3,4
15410,22.1,95.8,8.3,98.6,4
15411,14.9,85.7,4.9,75.4,3
15412,20.4,82.6,7.6,100.0,4
15413,12.0,82.1,10.0,71.9,3
15414,16.4,97.8,6.0,79.7,3
15415,9.4,76.2,4.9,92.5,4
15416,23.5,100.0,8.1,96.2,4
15417,9.2,83.9,5.8,79.9,3
15418,12.7,94.9,0.9,79.6,3
15419,12.8,86.1,9.7,84.3,3
15420,12.5,96.5,8.1,73.9,3
15421,20.1,95.8,1.2,95.3,4
15422,12.8,84.4,6.4,87.2,4
15423,24.8,91.7,3.0,100.0,4
15424,9.3,78.0,5.0,70.7,3
15425,16.2,94.6,0.0,95.8,4
15426,9.6,99.9,5.3,62.5,2
15427,17.9,81.1,5.5,100.0,4
15428,14.9,73.9,3.8,98.1,4
15429,13.9,91.1,5.3,97.9,4
15430,23.3,93.6,7.4,82.1,3
15431,10.4,94.2,5.6,61.7,2
15432,19.1,89.3,7.8,100.0,4
15433,9.6,71.0,5.9,67.8,2
15434,15.8,69.7,2.9,82.7,3
15435,6.6,93.2,7.9,60.8,2
15436,10.4,78.9,3.4,81.2,3
15437,14.4,72.1,7.1,87.2,4
15438,27.7,81.9,2.2,100.0,4
15439,15.7,94.2,9.6,81.2,3
15440,26.6,87.1,4.7,100.0,4
15441,16.5,95.4,10.0,73.6,3
15442,12.3,86.2,8.2,81.2,3
15443,25.8,82.2,6.7,100.0,4
15444,18.1,73.1,8.6,90.8,4
15445,10.5,90.6,7.5,93.3,4
15446,18.3,80.1,5.0,100.0,4
15447,13.0,88.3,4.6,76.8,3
15448,1.1,88.7,4.5,67.0,2
15449,21.6,82.4,6.0,100.0,4
15450,22.7,73.3,6.2,100.0,4
15451,27.9,83.9,7.6,100.0,4
15452,18.0,92.7,2.8,87.8,4
15453,13.3,100.0,1.6,98.2,4
15454,20.8,70.9,8.0,100.0,4
15455,20.9,75.6,1.6,100.0,4
15456,26.5,88.4,5.0,100.0,4
15457,14.7,75.1,5.0,90.0,4
15458,13.8,74.9,1.9,75.4,3
15459,10.0,97.8,9.1,74.9,3
15460,18.8,94.0,2.7,96.1,4
15461,4.2,85.3,8.0,72.0,3
15462,20.4,76.4,6.7,100.0,4
15463,19.1,65.8,7.5,100.0,4
15464,19.1,67.6,3.4,100.0,4
15465,16.0,86.5,5.5,97.4,4
15466,25.7,100.0,8.7,100.0,4
15467,21.1,91.2,5.9,100.0,4
15468,10.8,94.0,6.4,87.9,4
15469,10.9,83.5,3.4,90.7,4
15470,8.8,90.6,4.5,71.4,3
15471,18.9,81.5,6.8,82.6,3
15472,8.0,78.3,2.1,80.0,3
15473,22.6,100.0,9.2,100.0,4
15474,24.3,71.2,7.8,100.0,4
15475,8.8,64.1,8.5,61.5,2
15476,13.7,83.3,4.4,92.4,4
15477,15.1,61.6,6.8,79.8,3
15478,21.2,77.9,3.3,100.0,4
15479,26.3,78.9,8.6,100.0,4
15480,3.2,100.0,4.2,65.2,2
15481,12.8,75.8,2.4,82.5,3
15482,13.1,86.1,7.3,60.7,2
15483,5.2,92.4,5.3,68.7,2
15484,11.6,100.0,4.2,89.6,4
15485,18.0,92.6,6.6,94.3,4
15486,13.0,84.9,3.1,100.0,4
15487,4.2,85.6,7.0,47.7,1
15488,35.1,100.0,4.1,100.0,4
15489,16.9,85.2,4.9,97.2,4
15490,15.8,85.3,9.6,100.0,4
15491,7.3,80.1,5.1,80.7,3
15492,16.8,96.7,5.9,85.8,4
15493,13.9,62.8,5.4,79.8,3
15494,1.8,98.7,3.7,42.3,1
15495,7.5,71.3,6.4,75.9,3
15496,20.6,98.1,5.2,100.0,4
15497,28.6,69.0,7.2,100.0,4
15498,17.6,64.9,5.7,100.0,4
15499,22.7,83.3,5.4,97.4,4
15500,13.9,94.0,10.0,85.1,4
15501,14.4,94.2,7.8,100.0,4
15502,22.6,100.0,9.1,100.0,4
15503,26.6,89.8,6.4,100.0,4
15504,24.1,84.5,7.7,100.0,4
15505,7.5,85.7,5.3,59.5,2
15506,14.5,88.6,6.6,96.6,4
15507,16.9,90.7,6.7,100.0,4
15508,13.2,91.5,7.8,75.2,3
15509,17.7,77.3,4.5,99.9,4
15510,20.7,72.8,2.9,94.4,4
15511,22.0,81.9,7.3,100.0,4
15512,26.8,82.7,3.1,100.0,4
15513,12.7,88.1,6.3,80.1,3
15514,5.5,65.9,2.3,63.6,2
15515,17.5,86.4,5.9,96.7,4
15516,28.2,83.4,9.6,100.0,4
15517,11.7,91.6,6.2,85.8,4
15518,19.8,95.1,4.0,99.3,4
15519,19.9,88.7,4.9,100.0,4
15520,16.3,94.9,6.8,91.3,4
15521,15.0,76.7,8.0,84.9,3
15522,8.5,81.6,5.3,80.8,3
15523,0.0,86.8,3.8,53.5,1
15524,7.2,89.4,8.1,77.7,3
15525,12.3,85.2,7.9,87.0,4
15526,22.7,78.5,7.3,100.0,4
15527,14.3,73.6,6.8,84.5,3
15528,11.4,100.0,5.2,69.1,2
15529,8.8,80.9,5.4,71.7,3
15530,19.6,77.6,5.1,85.2,4
15531,24.5,92.1,3.8,100.0,4
15532,22.4,77.3,5.8,100.0,4
15533,19.2,81.0,1.8,94.0,4
15534,4.7,81.7,5.5,82.6,3
15535,12.5,74.1,6.1,86.6,4
15536,28.6,99.5,4.9,100.0,4
15537,22.9,77.6,6.5,99.1,4
15538,4.2,91.2,9.4,62.1,2
15539,14.6,68.8,5.0,72.1,3
15540,17.5,82.2,9.2,85.8,4
15541,9.7,65.4,7.4,81.2,3
15542,0.0,91.1,6.9,51.9,1
15543,15.7,100.0,5.6,86.2,4
15544,9.5,97.2,4.8,83.2,3
15545,9.5,85.8,4.3,79.9,3
15546,12.5,79.3,2.6,75.1,3
15547,14.1,91.7,7.1,72.9,3
15548,14.9,83.1,8.0,92.5,4
15549,8.8,74.3,5.8,60.5,2
15550,13.5,85.6,6.6,82.3,3
15551,2.7,87.5,10.0,63.0,2
15552,17.2,92.3,4.5,82.5,3
15553,0.0,100.0,7.1,31.2,0
15554,13.0,76.0,5.7,79.8,3
15555,21.4,94.1,3.3,96.0,4
15556,7.6,92.0,6.8,77.3,3
15557,20.0,88.6,7.6,98.9,4
15558,23.1,84.1,4.6,96.6,4
15559,0.0,75.8,5.4,50.5,1
15560,13.9,86.3,4.6,74.8,3
15561,0.0,73.4,6.6,48.6,1
15562,14.2,89.4,0.3,73.0,3
15563,14.9,93.3,9.3,97.1,4
15564,0.0,76.3,8.0,50.6,1
15565,28.5,89.9,5.4,100.0,4
15566,17.0,88.8,9.4,100.0,4
15567,9.1,86.9,6.5,74.5,3
15568,25.3,71.6,6.1,100.0,4
15569,2.4,83.2,3.4,54.2,1
15570,6.4,72.2,7.9,62.7,2
15571,0.0,80.0,5.6,59.1,2
15572,27.6,81.4,6.6,100.0,4
15573,17.3,88.4,8.1,81.5,3
15574,19.6,93.0,7.5,89.9,4
15575,17.1,88.2,4.0,87.5,4
15576,19.0,77.6,8.6,100.0,4
15577,15.5,98.1,6.6,81.6,3
15578,16.9,75.4,7.1,84.5,3
15579,15.8,89.9,3.3,85.7,4
15580,10.7,99.6,5.6,98.1,4
15581,14.7,81.9,8.0,84.2,3
15582,16.9,82.6,5.0,99.9,4
15583,15.8,84.1,6.9,97.5,4
15584,4.7,78.8,8.4,71.3,3
15585,5.6,76.3,4.2,58.3,2
15586,22.6,89.8,10.0,100.0,4
15587,12.9,93.1,10.0,75.8,3
15588,19.1,84.6,5.2,91.9,4
15589,7.4,67.2,6.5,83.0,3
15590,4.7,77.6,5.4,51.8,1
15591,9.1,87.7,6.0,79.5,3
15592,13.4,100.0,8.5,82.9,3
15593,10.3,84.0,5.2,72.6,3
15594,24.1,81.8,5.3,100.0,4
15595,16.3,78.0,7.7,82.8,3
15596,27.9,65.5,1.6,100.0,4
15597,17.8,91.9,9.4,100.0,4
15598,0.0,91.5,5.3,63.0,2
15599,22.4,90.3,8.0,97.5,4
15600,4.4,100.0,8.9,49.4,1
15601,16.6,88.3,5.6,91.4,4
15602,9.6,87.2,5.0,63.2,2
15603,30.0,86.6,2.8,100.0,4
15604,25.1,94.7,4.1,100.0,4
15605,9.8,84.1,10.0,83.9,3
15606,14.1,83.6,4.4,99.8,4
15607,16.7,84.2,6.5,91.7,4
15608,21.0,81.1,3.7,100.0,4
15609,15.2,100.0,3.1,90.4,4
15610,7.8,81.0,3.4,54.3,1
15611,10.0,72.2,7.2,60.9,2
15612,15.0,95.8,4.6,93.0,4
15613,23.6,89.5,8.1,100.0,4
15614,18.0,74.9,6.1,97.3,4
15615,9.6,97.8,6.7,58.1,2
15616,19.5,85.5,5.9,88.8,4
15617,12.3,90.8,6.0,90.9,4
15618,21.2,88.2,6.2,99.0,4
15619,32.7,83.4,5.9,100.0,4
15620,12.5,67.6,3.7,75.7,3
15621,20.6,79.0,6.9,97.4,4
15622,9.8,83.3,6.5,84.7,3
15623,14.2,77.6,6.9,97.9,4
15624,15.2,84.9,3.3,89.3,4
15625,13.6,88.6,7.4,83.4,3
15626,32.2,90.6,9.5,100.0,4
15627,12.9,93.8,8.3,95.5,4
15628,19.1,94.6,7.5,100.0,4
15629,1.5,67.0,5.3,48.5,1
15630,18.0,93.3,6.6,86.1,4
15631,23.0,85.8,7.8,100.0,4
15632,11.3,73.1,6.0,66.4,2
15633,0.0,80.3,6.0,59.5,2
15634,14.7,81.1,9.0,79.6,3
15635,15.1,87.2,5.5,85.9,4
15636,20.1,86.1,5.7,100.0,4
15637,29.1,87.1,6.7,100.0,4
15638,12.3,94.1,4.6,92.0,4
15639,9.0,70.7,5.7,67.2,2
15640,6.8,80.6,3.2,59.7,2
15641,16.4,100.0,7.7,95.1,4
15642,18.4,89.1,5.4,100.0,4
15643,11.2,91.4,4.0,81.2,3
15644,20.5,82.6,7.9,100.0,4
15645,18.3,96.7,8.1,63.0,2
15646,15.3,80.4,7.9,88.9,4
15647,8.7,82.2,3.3,72.0,3
15648,11.6,94.1,8.9,68.0,2
15649,0.0,76.5,4.4,45.9,1
15650,16.7,82.6,5.7,81.9,3
15651,15.2,77.1,9.1,76.1,3
15652,16.3,90.3,6.3,95.9,4
15653,18.5,64.2,2.4,100.0,4
15654,17.7,91.8,5.8,87.2,4
15655,14.2,93.1,3.8,75.1,3
15656,15.3,100.0,3.9,89.9,4
15657,5.2,100.0,4.8,51.0,1
15658,10.9,100.0,8.7,85.2,4
15659,15.4,89.3,6.4,71.8,3
15660,9.8,100.0,8.3,74.7,3
15661,21.0,97.1,4.4,100.0,4
15662,10.4,81.3,7.9,85.4,4
15663,16.5,78.6,3.7,93.3,4
15664,15.8,86.9,8.7,99.1,4
15665,20.2,69.8,5.9,88.6,4
15666,21.3,88.5,5.8,100.0,4
15667,19.9,94.4,7.1,96.4,4
15668,0.3,83.8,7.2,43.2,1
15669,23.4,89.6,7.0,100.0,4
15670,25.7,85.4,5.7,100.0,4
15671,11.6,100.0,7.5,78.3,3
15672,16.7,88.5,6.1,94.5,4
15673,8.8,69.4,3.7,64.8,2
15674,1.4,85.7,6.3,65.8,2
15675,9.8,82.1,6.8,88.0,4
15676,11.2,89.7,3.0,71.8,3
15677,12.5,89.4,7.2,80.3,3
15678,8.3,50.0,6.3,71.2,3
15679,9.9,77.6,7.5,84.8,3
15680,14.9,82.5,5.2,93.0,4
15681,9.6,89.7,6.9,58.9,2
15682,18.8,76.0,4.2,100.0,4
15683,19.8,85.2,6.5,100.0,4
15684,31.7,78.8,4.1,100.0,4
15685,22.9,74.3,5.5,100.0,4
15686,16.7,81.8,4.3,100.0,4
15687,10.7,83.7,2.4,86.0,4
15688,17.1,95.6,9.9,84.8,3
15689,17.3,83.9,5.0,74.4,3
15690,11.4,95.3,7.8,63.7,2
15691,20.5,89.5,4.8,87.0,4
15692,5.2,89.3,8.6,51.6,1
15693,13.3,97.1,5.8,77.2,3
15694,18.9,74.8,7.8,99.3,4
15695,13.0,82.2,6.4,82.8,3
15696,13.6,72.8,4.9,85.6,4
15697,14.0,86.2,5.5,82.8,3
15698,9.2,97.3,6.0,51.2,1
15699,23.2,90.2,5.9,100.0,4
15700,7.9,87.7,5.5,66.1,2
15701,17.2,99.4,5.8,86.2,4
15702,17.9,87.8,8.2,100.0,4
15703,8.4,100.0,3.5,68.0,2
15704,15.5,85.3,5.4,79.2,3
15705,8.6,100.0,7.0,71.8,3
15706,24.7,80.2,6.0,100.0,4
15707,7.0,75.8,3.2,72.4,3
15708,10.4,68.0,4.2,72.7,3
15709,6.4,100.0,7.8,62.5,2
15710,5.5,85.0,5.3,55.5,2
15711,26.1,91.7,7.3,100.0,4
15712,18.8,81.6,6.3,100.0,4
15713,16.0,80.9,5.2,73.5,3
15714,10.4,90.3,7.9,65.8,2
15715,21.4,79.4,9.7,100.0,4
15716,9.2,73.7,9.4,78.5,3
15717,20.6,93.3,7.6,100.0,4
15718,8.9,100.0,6.3,81.7,3
15719,10.5,85.6,8.2,66.7,2
15720,20.3,80.9,5.6,91.9,4
15721,21.0,100.0,5.7,83.5,3
15722,19.2,70.9,8.8,89.8,4
15723,7.7,94.2,1.6,89.4,4
15724,11.9,90.6,5.0,84.3,3
15725,16.1,79.1,7.8,87.5,4
15726,9.1,94.5,3.3,83.4,3
15727,24.6,95.3,6.5,100.0,4
15728,0.0,70.1,6.3,62.6,2
15729,9.5,91.6,9.2,82.4,3
15730,11.4,75.2,8.1,87.6,4
15731,0.0,82.1,6.6,53.8,1
15732,5.2,79.8,7.5,56.7,2
15733,19.4,84.4,2.9,100.0,4
15734,15.2,72.6,3.4,91.9,4
15735,26.0,61.9,5.9,100.0,4
15736,25.8,78.9,7.5,100.0,4
15737,18.0,74.9,4.2,100.0,4
15738,17.2,64.8,5.7,97.2,4
15739,15.5,93.3,8.0,96.6,4
15740,0.0,66.6,7.1,47.8,1
15741,5.2,87.2,6.9,39.8,0
15742,15.7,86.5,5.6,96.1,4
15743,19.3,85.1,4.0,90.5,4
15744,17.0,99.6,3.3,81.1,3
15745,8.8,100.0,5.6,81.9,3
15746,21.6,91.8,6.7,88.2,4
15747,25.4,95.8,3.0,100.0,4
15748,21.6,97.7,5.8,100.0,4
15749,21.9,86.2,7.4,100.0,4
15750,11.1,78.5,5.9,81.7,3
15751,22.5,83.8,5.3,100.0,4
15752,16.0,85.3,3.5,66.5,2
15753,18.6,80.4,9.3,86.9,4
15754,17.6,84.9,7.5,79.1,3
15755,14.1,100.0,7.4,88.9,4
15756,9.0,71.8,7.3,75.9,3
15757,14.4,82.7,7.1,73.9,3
15758,21.9,89.3,10.0,87.7,4
15759,11.9,61.1,7.1,77.2,3
15760,21.3,82.4,6.5,82.1,3
15761,20.2,95.2,5.8,87.6,4
15762,12.9,83.8,7.7,73.7,3
15763,24.7,61.6,3.9,100.0,4
15764,12.5,100.0,7.0,77.5,3
15765,25.6,90.5,8.3,100.0,4
15766,18.0,73.4,10.0,100.0,4
15767,14.9,100.0,7.2,99.1,4
15768,8.8,91.9,5.6,80.1,3
15769,14.4,99.3,4.1,77.1,3
15770,13.6,91.7,8.3,94.5,4
15771,6.2,77.0,9.8,59.5,2
15772,13.5,86.2,5.8,58.6,2
15773,9.4,87.1,10.0,86.1,4
15774,19.1,89.1,8.5,95.8,4
15775,24.1,100.0,4.6,100.0,4
15776,6.4,76.9,8.4,59.9,2
15777,27.0,90.5,2.9,100.0,4
15778,14.1,75.9,7.1,71.9,3
15779,8.2,72.5,3.6,69.0,2
15780,20.3,81.9,7.0,100.0,4
15781,11.9,95.3,4.5,70.4,3
15782,14.4,75.9,6.1,96.8,4
15783,12.2,69.7,7.4,77.5,3
15784,9.3,81.2,8.3,68.6,2
15785,20.1,93.9,3.9,100.0,4
15786,13.0,100.0,0.0,86.2,4
15787,4.9,76.1,3.9,63.3,2
15788,18.9,84.6,3.6,81.4,3
15789,6.6,69.2,8.2,68.3,2
15790,6.9,71.0,5.2,51.5,1
15791,23.3,83.9,1.5,98.1,4
15792,6.6,78.2,10.0,58.7,2
15793,0.0,95.4,5.9,54.8,1
15794,19.4,82.5,5.4,100.0,4
15795,12.9,82.0,7.4,73.8,3
15796,13.5,82.3,5.0,78.0,3
15797,12.8,95.5,6.7,82.8,3
15798,16.6,78.1,7.1,96.6,4
15799,9.7,92.7,5.3,62.2,2
15800,25.3,85.1,6.5,100.0,4
15801,4.7,90.3,3.3,67.7,2
15802,18.1,85.3,9.8,85.8,4
15803,19.5,94.9,7.7,96.6,4
15804,9.7,89.9,7.5,84.7,3
15805,7.8,76.9,6.1,55.2,2
15806,22.1,88.1,2.9,100.0,4
15807,8.1,71.2,3.9,72.6,3
15808,10.8,87.1,7.0,92.8,4
15809,21.2,82.5,4.3,100.0,4
15810,15.2,82.3,7.6,86.7,4
15811,2.4,96.7,5.1,63.3,2
15812,27.2,93.3,3.3,100.0,4
15813,11.3,63.8,8.0,76.8,3
15814,12.2,79.4,7.5,94.8,4
15815,16.8,81.7,6.9,100.0,4
15816,19.4,75.7,6.7,93.8,4
15817,28.7,87.6,6.7,100.0,4
15818,3.4,89.2,5.8,57.1,2
15819,20.8,74.5,4.8,88.8,4
15820,20.2,100.0,2.3,100.0,4
15821,14.0,95.2,5.6,100.0,4
15822,20.5,87.5,8.5,100.0,4
15823,21.5,97.7,5.9,100.0,4
15824,5.3,93.2,7.2,54.1,1
15825,27.2,80.1,5.6,100.0,4
15826,4.1,84.3,3.7,64.9,2
15827,7.1,83.7,2.5,81.6,3
15828,13.2,90.4,4.5,70.4,3
15829,28.5,93.1,7.5,100.0,4
15830,12.8,100.0,6.3,75.6,3
15831,14.8,75.6,5.8,81.0,3
15832,25.0,86.0,3.3,100.0,4
15833,12.9,86.3,8.1,88.8,4
15834,6.8,89.5,6.8,81.7,3
15835,12.1,81.8,9.3,96.4,4
15836,24.6,74.3,4.4,93.7,4
15837,15.5,99.6,6.0,85.4,4
15838,28.5,97.3,5.6,100.0,4
15839,20.2,78.3,8.7,91.9,4
15840,10.5,89.1,6.8,71.0,3
15841,15.4,97.0,7.4,84.3,3
15842,9.0,76.1,6.2,62.3,2
15843,10.3,87.1,5.3,73.0,3
15844,40.0,99.5,8.0,100.0,4
15845,22.1,92.9,8.5,100.0,4
15846,21.0,79.8,8.9,100.0,4
15847,10.6,97.1,5.5,72.6,3
15848,26.0,94.8,9.5,100.0,4
15849,22.7,87.3,5.4,100.0,4
15850,28.2,77.1,7.6,100.0,4
15851,27.8,100.0,3.8,100.0,4
15852,4.6,100.0,8.0,65.3,2
15853,7.2,83.0,6.6,65.9,2
15854,8.0,89.1,6.6,59.3,2
15855,8.4,81.6,8.5,67.6,2
15856,17.3,75.7,5.3,91.2,4
15857,11.0,77.4,8.7,64.2,2
15858,29.5,70.8,6.0,100.0,4
15859,28.3,67.8,8.3,100.0,4
15860,15.0,100.0,9.6,85.7,4
